city,neighbourhood,description,link,House No.,Area,Price_per_month,Number_of_rooms,Floor,No_of_floors,Build_year,Building_type,Heating_system,Equipment,energy_class,Nearest_kindergarten,Nearest_educational_institution,Nearest_shop,Public_transport_stop,Description,Additional premises,Additional Equipment,Security,Flat No.,Building Energy Efficiency Class,USEFUL
Vilnius,Antakalnis,"Vilnius, Antakalnis, Jūratės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-jurates-g-naujai-irengtas-lofto-tipo-butas-antakalnyje-4-1105679/,,33.5 ,510 ,1,2,2,"1930 construction, 2020 renovation",Wooden house,Electric,Fully equipped,,50.0,440.0,710.0,410.0,,,,,,,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Eitminų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-eitminu-g-jaukus-2-k-butas-perkunkiemyje-be-tarpininku-4-1105659/,,43 ,450 ,2,2,9,2011,Brick,Central thermostat,Fully equipped,,190.0,950.0,240.0,160.0,Cable television Internet New sewage system New electrical installation Kitchen merged with room,Balcony,Furniture Plastic pipes Washing machine Refrigerator Kitchen furniture Stove Shower Bath,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Algirdo g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-algirdo-g-rami-ir-patogi-vieta-tik-kelios-minutes-iki-4-1105637/,41A,30 ,510 ,1,4,4,1950,Brick,Central,Fully equipped,1 Class Good (1-3),330.0,400.0,220.0,200.0,,,Furniture Refrigerator Kitchen furniture Stove,Steel doors Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vilkpėdės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vilkpedes-g-nuomuojamas-jaukus-bet-tuo-paciu-erdvus-4-1105635/,9,45 ,500 ,1,3,6,2008,Brick,Central,Fully equipped,,540.0,510.0,240.0,190.0,Internet,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Steel doors Code door lock,,A+,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Studentų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-studentu-g-isnuomojamas-52m2-ploto-butas-zveryne-salia-4-1105619/,,52 ,700 ,2,1,5,"1962 construction, 2021 renovation",Brick,"Central, aerothermal",Fully equipped,,430.0,320.0,380.0,220.0,Private entrance New sewage system New electrical installation Private yard Internet Cable television,Balcony Parking space,Conditioner Kitchen furniture Stove Plastic pipes Bath,Alarm system,,B,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Aludarių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-aludariu-g-nuomojamas-ka-tik-irengtas-modernus-butas-4-1105547/,,51 ,850 ,2,3,5,2021,Monolithic,Central thermostat,Fully equipped,,340.0,260.0,310.0,160.0,Place of residence can be declared,Balcony Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,,A+,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Sodų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-butas-yra-naujame-butu-kvartale-renesanso-4-1108519/,6A,33 ,799 ,2,1,3,2021,Brick,Central thermostat,Fully equipped,,0.0,0.0,0.0,0.0,High ceiling Private yard,,Washing machine Refrigerator Floor heating system Stove Dish washer Bath Recuperation,Steel doors Code door lock,,A,
Vilnius,Žemieji Paneriai,"Vilnius, Žemieji Paneriai, Titnago g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-titnago-g-butas-jau-laisvas-naujai-irengtas-modernus-4-1108505/,7,36 ,490 ,1,4,6,2021,Monolithic,"Electric, other",Fully equipped,,1800.0,960.0,510.0,140.0,High ceiling,Terrace,Washing machine Furniture Refrigerator Stove Dish washer,Steel doors Code door lock,,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, S. Žukausko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-nuomojamas-butas-su-garazu-vilniuje-erdvus-4-1105525/,,64.94 ,650 ,2,3,9,2002,Brick,Central thermostat,Fully equipped,,230.0,120.0,370.0,240.0,Kitchen merged with room,Parking space,Washing machine Refrigerator Kitchen furniture Stove,Steel doors Code door lock,,,
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomoju-2-k-buta-lazdynuose-architektu-g-4-1105235/,,47 ,350 ,2,9,12,1972,Block house,Central,Fully equipped,,120.0,210.0,260.0,180.0,Separate bathroom and WC,Storeroom Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,,,,
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-nuomojamas-isskirtinis-erdvus-kokybiskai-4-1105479/,14,85.6 ,1 900 ,3,2,3,1940,Brick,"Gas, other",Fully equipped,,350.0,220.0,260.0,130.0,High ceiling New sewage system New electrical installation Kitchen merged with room,,Washing machine Furniture Refrigerator Kitchen furniture Stove Fireplace Plastic pipes Dish washer Shower Bath,Alarm system,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kazio Ulvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kazio-ulvydo-g-isnuomojamas-naujai-irengtas-butas-su-visais-4-1099381/,11,45.5 ,550 ,2,4,5,2014,Brick,Central thermostat,Fully equipped,,540.0,640.0,470.0,280.0,New sewage system New electrical installation Private yard Kitchen merged with room,Balcony Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock,,A,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vandentiekio g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vandentiekio-g-isnuomosiu-naujamiestyje-vandentiekio-g-4-1105267/,48,27 ,200 ,1,0,5,1964,Brick,Central,Not equipped,1 Class Good (1-3),240.0,170.0,420.0,330.0,Private entrance,Cellar,,Steel doors,,,Interior designers
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Videniškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-videniskiu-g-skoningai-moderniai-ir-patogiai-irengtas-4-1105325/,3,49 ,650 ,2,1,6,2021,Brick,Central thermostat,Fully equipped,,550.0,250.0,340.0,160.0,Internet Kitchen merged with room,Storeroom Terrace Parking space Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Bath Recuperation,Steel doors,,A++,
Vilnius,Žemieji Paneriai,"Vilnius, Žemieji Paneriai, Vaduvos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-vaduvos-g-nuo-lapkricio-1d-isnuomojamas-jaukus-ir-4-731833/,30C,69 ,500 ,3,8,10,2007,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),1900.0,240.0,700.0,570.0,Separate bathroom and WC Kitchen merged with room,Balcony Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Bath,Steel doors Code door lock Video surveillance,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Šaltinių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-saltiniu-g-nuomojamas-jaukiai-irengtas-sviesus-erdvus-4-1108021/,,44 ,520 ,1,1,4,"1940 construction, 1993 renovation",Brick,Central,Fully equipped,1 Class Good (1-3),310.0,140.0,250.0,240.0,High ceiling New electrical installation Internet Cable television,Closet,Washing machine Furniture Refrigerator Floor heating system Stove Dish washer Bath,Steel doors Code door lock,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Olimpiečių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-olimpieciu-g-dizaino-studijos-irengtas-2-kambariu-butas-4-979027/,3F,65 ,1 375 ,2,1,4,2019,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),540.0,490.0,350.0,280.0,High ceiling New sewage system New electrical installation Private yard Internet Kitchen merged with room,Parking space,,,,,
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Kernavės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kernaves-g-isnuomojamas-naujai-irengtas-jaukus-sviesus-4-1105259/,4,44 ,800 ,2,7,9,2021,Brick,Central,Fully equipped,,400.0,400.0,550.0,350.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomoja-imone-israsome-saskaitas-fakturas-4-1089873/,18,29 ,577 ,1,1,2,1920,Brick,"Central thermostat, gas",Fully equipped,,440.0,40.0,200.0,60.0,High ceiling New sewage system New electrical installation Private yard Internet Place of residence can be declared,,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower Recuperation,Steel doors Alarm system Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomoja-imone-israsome-saskaitas-fakturas-4-1071573/,18,36 ,717 ,2,1,2,1920,Brick,"Central thermostat, gas",Fully equipped,,440.0,40.0,200.0,60.0,Private entrance High ceiling New sewage system New electrical installation Private yard Internet Kitchen merged with room Place of residence can be declared,,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Shower Recuperation,Steel doors Alarm system Video surveillance,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Aušros Vartų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-nuomoja-imone-israsome-saskaitas-fakturas-4-1089883/,20,43 ,727 ,2,1,3,1920,Brick,"Central thermostat, gas",Fully equipped,,450.0,90.0,240.0,120.0,Private entrance High ceiling New sewage system New electrical installation Internet Place of residence can be declared,Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower Recuperation,Alarm system,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Birutės g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-birutes-g-nuomojami-pilnai-irengti-apartamentai-su-4-1105241/,18,128.35 ,3 000 ,4,3,3,2018,Brick,Central thermostat,Fully equipped,,230.0,410.0,550.0,340.0,,,,,20,,
Vilnius,Lazdynėliai,"Vilnius, Lazdynėliai, Lazdynėlių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-lazdyneliu-g-4-1105139/,,40 ,550 ,2,2,4,2021,Brick,Central,Fully equipped,,340.0,1500.0,300.0,160.0,,Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,,,A+,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-4-1108317/,,44 ,600 ,2,5,5,1969,Block house,Central,Fully equipped,,300.0,300.0,470.0,280.0,,,,,,,
Vilnius,Justiniškės,"Vilnius, Justiniškės, Taikos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-ilgam-laikui-isnuomojamas-naujai-4-1105149/,,36.47 ,500 ,2,5,9,1984,Block house,Central,Fully equipped,1 Class Good (1-3),350.0,430.0,280.0,190.0,,,,,,,
Vilnius,Žemieji Paneriai,"Vilnius, Žemieji Paneriai, Vaduvos g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-vaduvos-g-isnuomojamas-1-kambario-butas-vaduvos-g-4-1108263/,,28 ,270 ,1,2,6,1986,Brick,Central,Fully equipped,,2200.0,460.0,60.0,130.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, V. Pietario g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-pietario-g-be-tarpininku-suremontuotas-bendrabucio-tipo-4-1038681/,8,20 ,195 ,1,4,5,1981,Brick,Central,Fully equipped,1 Class Good (1-3),400.0,300.0,270.0,80.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Antano Tumėno g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-antano-tumeno-g-vilniaus-vartu-komplekse-miesto-centre-4-1091643/,4,132 ,2 100 ,3,15,18,2007,Monolithic,Central thermostat,Fully equipped,,420.0,220.0,270.0,140.0,Private entrance High ceiling Internet Cable television Kitchen merged with room,Balcony Sauna Parking space Closet,Conditioner Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower Bath Recuperation,Steel doors Alarm system Code door lock Video surveillance Guard,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Geležinio Vilko g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gelezinio-vilko-g-nuomojamas-be-tarpininku-pilnai-irengtas-4-1105053/,11,16 ,280 ,1,1,5,1981,Brick,Central,Fully equipped,1 Class Good (1-3),310.0,270.0,130.0,110.0,Private entrance,,Furniture Refrigerator Stove Shower,,8,B,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Birutės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-birutes-g-isikurus-siame-bute-nereikes-galvoti-apie-4-1108183/,,27 ,320 ,1,4,5,1979,Brick,Central,Fully equipped,,360.0,250.0,390.0,310.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Smolensko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-isnuomojamas-ilgesniam-laikui-1-3-metams-4-1095771/,11,57 ,450 ,3,3,4,1958,Block house,Central,Fully equipped,1 Class Good (1-3),160.0,120.0,250.0,130.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Olimpiečių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-olimpieciu-g-nuomuojamas-prabangus-3-kambariu-apartamentai-4-1104911/,3C,83 ,1 800 ,3,2,4,2017,Block house,"Central, central thermostat",Fully equipped,1 Class Good (1-3),600.0,440.0,410.0,250.0,High ceiling Private yard Internet Cable television Kitchen merged with room,Storeroom Balcony Parking space Closet,Conditioner Furniture Refrigerator Kitchen furniture Stove Dish washer Shower Recuperation,Steel doors Code door lock Video surveillance,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, M. Mažvydo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-m-mazvydo-g-nuomojamas-jaukus-dvieju-kambariu-butas-59-4-1104997/,23,59 ,570 ,2,1,4,2019,Brick,Central,Fully equipped,1 Class Good (1-3),430.0,610.0,520.0,200.0,Private yard,Balcony Closet,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Dish washer Shower Recuperation,Steel doors Code door lock,,A+,
Vilnius,Senamiestis,"Vilnius, Senamiestis, M. Daukšos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-m-dauksos-g-2-kambariu-butas-nuomai-m-dauksos-g-4-1093375/,11,67.4 ,800 ,2,2,2,1940,Brick,Electric,Fully equipped,,150.0,120.0,170.0,100.0,New electrical installation Kitchen merged with room,Storeroom,Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Shower,Steel doors,3a,B,
Vilnius,Jeruzalė,"Vilnius, Jeruzalė, Bitininkų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-bitininku-g-rimtai-ir-tvarkingai-porai-isnuomojamas-4-1104991/,1C,60 ,500 ,2,7,8,2002,Brick,Gas,Fully equipped,,420.0,390.0,170.0,250.0,Kitchen merged with room,,,Steel doors Code door lock,,,
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Linksmoji g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-linksmoji-g-nuomojamas-2-kambariu-butas-vilnius-naujoji-4-1108099/,,40.72 ,300 ,2,4,4,1987,Brick,Central,Fully equipped,,730.0,420.0,510.0,50.0,,,,,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Stirnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-butas-laisvas-nuo-lapkricio-menesio-4-799607/,27,44.38 ,630 ,2,1,6,2017,Brick,Central thermostat,Fully equipped,,430.0,400.0,390.0,300.0,Private entrance New sewage system New electrical installation Private yard Internet Cable television Kitchen merged with room,Balcony Terrace,Washing machine Furniture Refrigerator Kitchen furniture Stove Plastic pipes Dish washer Bath,Steel doors Code door lock Video surveillance,,B,
Vilnius,Filaretai,"Vilnius, Filaretai, Peteliškių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-filaretuose-peteliskiu-g-nuomojamas-2-kambariu-butas-filaretu-4-1103709/,28,35.54 ,560 ,2,4,5,2019,Brick,Central,Fully equipped,1 Class Good (1-3),240.0,280.0,180.0,190.0,High ceiling Kitchen merged with room,Storeroom,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Dish washer Bath Recuperation,Steel doors Code door lock,,A++,
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-vieno-kambario-butas-uzupio-respublikoje-4-1108051/,4B,16 ,250 ,1,2,2,1940,Brick,Central,Fully equipped,1 Class Good (1-3),220.0,150.0,350.0,60.0,,,,,,,
Vilnius,Pilaitė,"Vilnius, Pilaitė, Papilėnų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-papilenu-g-isnuomojamas-pilnai-irengtas-siltas-ir-4-1102763/,3,71 ,600 ,3,5,9,1992,Block house,Central,Fully equipped,1 Class Good (1-3),110.0,370.0,250.0,460.0,Separate bathroom and WC Internet Cable television,Balcony Cellar Parking space Closet,Washing machine Furniture Refrigerator Kitchen furniture Stove Shower,Steel doors Alarm system Code door lock,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, A. Stulginskio g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-stulginskio-g-isnuomojamas-jaukus-ir-isskirtinis-4-kambariu-4-1104807/,4,72 ,900 ,4,4,4,1954,Brick,Electric,Fully equipped,1 Class Good (1-3),260.0,530.0,50.0,260.0,Flat in an attic Two-floor flat Separate bathroom and WC Internet,,Washing machine Furniture Refrigerator Plastic pipes Bath,Code door lock,16,B,
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Laisvės pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-laisves-pr-2-kambariu-butas-pasilaiciuose-4-1107993/,95,50.5 ,480 ,2,1,9,1990,Brick,Central,Fully equipped,1 Class Good (1-3),370.0,210.0,260.0,300.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-labai-jaukus-isskirtinai-kokybiskas-a-4-1101943/,1K,45 ,650 ,2,2,4,2015,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),300.0,300.0,380.0,240.0,Private yard,Balcony Parking space,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer,Steel doors Video surveillance,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Latvių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-ramiajame-zaliajame-zveryne-isnuomojamas-4-1093787/,,20 ,380 ,1,3,3,"1940 construction, 2007 renovation",Brick,Gas,Fully equipped,,20.0,260.0,300.0,240.0,Kitchen merged with room Place of residence can be declared,,Washing machine Furniture Refrigerator Stove Shower,Steel doors,,,
Vilnius,Šiaurės miestelis,"Vilnius, Šiaurės miestelis, Kazimiero Ladygos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-kazimiero-ladygos-g-isnuomojamas-jaukus-sviesus-ir-siltas-2-4-1107793/,,62 ,530 ,2,6,8,2004,Brick,Central thermostat,Fully equipped,,350.0,310.0,190.0,230.0,,,,,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-neremontuotas-taciau-labai-tvarkingas-butas-4-1104543/,123,35 ,300 ,1,7,12,1981,Brick,Central,Fully equipped,1 Class Good (1-3),180.0,250.0,70.0,310.0,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-studentiskas-butas-du-mazi-izoliuoti-4-1104499/,,48 ,570 ,3,3,5,1959,Block house,Central,Fully equipped,1 Class Good (1-3),150.0,210.0,410.0,100.0,,,,,,,
Vilnius,Šeškinė,"Vilnius, Šeškinė, Paberžės g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-seskineje-paberzes-g-nuomojamas-labai-geras-jaukus-1-kambarys-su-4-1104483/,,12 ,170 ,1,9,9,1981,Block house,Central,Fully equipped,,220.0,100.0,260.0,90.0,Separate bathroom and WC Internet Cable television,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Bath,Steel doors,,,
Vilnius,Naujininkai,"Vilnius, Naujininkai, Telšių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-telsiu-g-puikiai-tinka-2-zmonem-kaip-share-flat-4-904073/,,42 ,480 ,3,2,4,2015,Brick,Geothermal,Fully equipped,,160.0,170.0,200.0,220.0,New sewage system New electrical installation Private yard Internet Kitchen merged with room,Parking space,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock Video surveillance,,,
Vilnius,Naujininkai,"Vilnius, Naujininkai, Telšių g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-telsiu-g-nuomojamas-mansardinis-4-kambariu-butas-4-904085/,,65 ,620 ,4,4,4,2015,Brick,Geothermal,Fully equipped,,170.0,170.0,190.0,230.0,Flat in an attic Two-floor flat New sewage system New electrical installation Private yard Internet Kitchen merged with room,Terrace Parking space Attic,Washing machine Furniture Refrigerator Floor heating system Kitchen furniture Stove Plastic pipes Shower,Steel doors Code door lock Video surveillance,,,
Vilnius,Naujininkai,"Vilnius, Naujininkai, Tyzenhauzų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-tyzenhauzu-g-tiesiogiai-be-tarpininku-isnuomosiu-puiku-ir-4-1104427/,,20.39 ,270 ,1,1,2,1958,Brick,Central,Fully equipped,1 Class Good (1-3),490.0,370.0,170.0,280.0,,,,,,,
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Stirnų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-stirnu-g-butas-laisvas-nuo-lapkricio-menesio-nt-4-1059589/,21,45 ,650 ,2,4,6,2015,Brick,Central thermostat,Fully equipped,1 Class Good (1-3),420.0,420.0,350.0,240.0,Private yard Internet Kitchen merged with room Place of residence can be declared,Balcony,Washing machine Furniture Refrigerator Kitchen furniture Stove Dish washer Shower,Alarm system Code door lock,,,
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Minties g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-minties-g-isnuomojamas-jaukus-3-kambariu-butas-iki-4-1104299/,,52 ,490 ,3,5,5,1966,Block house,Central,Fully equipped,,250.0,410.0,120.0,30.0,,,,,,,
Vilnius,Senamiestis,"Vilnius, Senamiestis, Žygimantų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-zygimantu-g-isnuomojamas-1-k-4343-kvm-butas-4-1104267/,11,43.43 ,670 ,1,1,5,1940,Brick,Central,Fully equipped,1 Class Good (1-3),440.0,190.0,290.0,250.0,,,,,,,
